file,n,m,ratio1,ratio2,density,avg_clustering,mst_size,tsp_approx,edge_min,edge_max,edge_mean,edge_std,edge_var,edge_q25,edge_q75,between_min,between_max,between_mean,between_std,between_var,between_q25,between_q75,closeness_min,closeness_max,closeness_mean,closeness_std,closeness_var,closeness_q25,closeness_q75,GILS_cost,GILS_time,GRASP_cost,GRASP_time,DBMEA_cost,DBMEA_time,min_method
DBMEA_42_9.tsp,42,903,0.0465116279069767,21.5,1.048780487804878,0.4119951841375529,41,572457.0,0.0,5283.0,2307.7891156462583,1124.7741586241843,1265116.907908742,1460.0,3112.0,0.025,0.0376016260162601,0.0282594528326235,0.0031949940386157,1.0207986906789891e-05,0.025,0.0298780487804878,0.0003048621799876,0.0005718270571827,0.000432950077001,6.539182585272526e-05,4.2760908883531495e-09,0.0003863947747898,0.0004815556522553,428651.0,3.189655303955078,611067.0,0.0264227390289306,425806.0,3.07570219039917,DBMEA_cost
DBMEA_43_1.tsp,43,946,0.0454545454545454,22.0,1.0476190476190477,0.3977214455141341,42,510862.0,0.0,5270.0,2233.686316928069,1145.7791443029682,1312809.847519642,1412.0,3021.0,0.024390243902439,0.0357971039155708,0.0284231055987801,0.0041738564365036,1.7421077552542616e-05,0.024390243902439,0.0327486602312386,0.0003185848763207,0.0006025738511642,0.0004541458557924,8.84302390731592e-05,7.819907182536091e-09,0.0003694362271277,0.0005322008905848,456147.0,4.289938688278198,654343.0,0.0283679962158203,446809.0,3.350667715072632,DBMEA_cost
DBMEA_43_2.tsp,43,946,0.0454545454545454,22.0,1.0476190476190477,0.4086461038437088,42,591863.0,0.0,5545.0,2402.199026500811,1177.3967509372085,1386263.109117495,1587.0,3208.0,0.024390243902439,0.0340329627786073,0.0277017368703617,0.0032342528670896,1.0460391608277544e-05,0.024390243902439,0.0311998783253138,0.000306126911471,0.0005580060583514,0.0004185171703408,7.23440827822455e-05,5.233666313604391e-09,0.0003601219648834,0.0004626187628107,504204.0,2.9313771724700928,601712.0,0.0285472869873046,497584.0,3.332665205001831,DBMEA_cost
DBMEA_44_12.tsp,44,990,0.0444444444444444,22.5,1.0465116279069768,0.4025851948974868,43,587416.0,0.0,5589.0,2396.4555785123966,1185.0033807924522,1404233.0124895414,1483.0,3259.75,0.0238095238095238,0.0317460317460317,0.0267300400417283,0.0024885588686603,6.192925242788286e-06,0.0238095238095238,0.0285264046891953,0.0003068951489155,0.0005427305658281,0.0004188269138797,6.729325805305601e-05,4.528382579395187e-09,0.0003647794663368,0.000485326040384,547325.0,3.8615684509277344,704513.0,0.0285255908966064,509073.0,3.710521936416626,DBMEA_cost
DBMEA_46_3.tsp,46,1081,0.0425531914893617,23.5,1.0444444444444445,0.3502100520044668,45,682855.0,0.0,6170.0,2302.2381852551985,1170.0548982876464,1369028.4650069147,1444.0,3049.0,0.0227272727272727,0.033543771043771,0.0265429048943541,0.0035891774277349,1.2882194607761758e-05,0.0228198653198653,0.0296398508898508,0.0002822183617537,0.0005891594658287,0.0004417511806174,8.524105882307858e-05,7.266038109279542e-09,0.0003742762221358,0.0005172333055993,531491.0,4.160711050033569,665022.0,0.0334727764129638,509927.0,3.4925339221954346,DBMEA_cost
DBMEA_46_5.tsp,46,1081,0.0425531914893617,23.5,1.0444444444444445,0.3962613030701211,45,614435.0,0.0,5549.0,2339.265595463138,1176.7861420691715,1384825.6241660442,1476.0,3174.0,0.0227272727272727,0.036026936026936,0.0262595471307592,0.0034069095832719,1.160703290859044e-05,0.0229377104377104,0.0283750200416867,0.000287889450451,0.0005425805129194,0.0004326185849094,7.773361169479774e-05,6.0425143871175965e-09,0.0003713973634768,0.0005173195056883,556542.0,3.286996603012085,673432.0,0.0341041088104248,535520.0,3.4574341773986816,DBMEA_cost
DBMEA_49_14.tsp,49,1225,0.04,25.0,1.0416666666666667,0.382668855326397,48,850778.0,0.0,5822.0,2376.65889212828,1180.051428656533,1392521.3742743246,1470.0,3254.0,0.0212765957446808,0.0333481087470449,0.0243770633886786,0.0032487523505511,1.0554391835211692e-05,0.0218676122931442,0.0258569739952718,0.0002805836139169,0.0005470895973192,0.0004239824995926,6.884522292953503e-05,4.7396647202173765e-09,0.0003709886848451,0.0004727014890096,581375.0,5.394660949707031,902802.0,0.040431261062622,581654.0,5.892221450805664,GILS_cost
DBMEA_50_14.tsp,50,1275,0.0392156862745098,25.5,1.0408163265306123,0.3676472038698921,49,754595.0,0.0,5792.0,2274.4968,1137.2810686852042,1293408.2291897603,1400.0,3064.0,0.0208333333333333,0.0325983965014577,0.0238588840298023,0.0031195990112229,9.731897990823498e-06,0.0208333333333333,0.0257062547241118,0.0002775889417629,0.0005793400253017,0.000444102795096,7.559614630762578e-05,5.714777336563962e-09,0.0003987008040373,0.0005183023382953,601138.0,5.465893983840942,824595.0,0.0426361560821533,575672.0,5.848089933395386,DBMEA_cost
DBMEA_50_9.tsp,50,1275,0.0392156862745098,25.5,1.0408163265306123,0.4048757235790068,49,728685.0,0.0,5514.0,2376.2544,1180.029134928727,1392468.75928064,1461.0,3246.0,0.0208333333333333,0.0336633462908973,0.024522183079581,0.0035466613160063,1.2578806490455933e-05,0.0215419501133786,0.0267983681567865,0.0002985056441934,0.0005489335006273,0.000425460930917,7.409463112582764e-05,5.490014361672465e-09,0.0003637819894499,0.0004878868839881,703212.0,4.949411630630493,840549.0,0.0424079895019531,642196.0,6.273703098297119,DBMEA_cost
DBMEA_53_0.tsp,53,1431,0.037037037037037,27.0,1.0384615384615383,0.3790750307154515,52,869451.0,0.0,5892.0,2376.1167675329298,1171.3961725775428,1372168.9931293165,1509.0,3220.0,0.0196078431372549,0.0307315233785822,0.023030269048582,0.0031566702546277,9.964567096451814e-06,0.020329996800585,0.0250125691302161,0.00029168910429,0.0005578022590991,0.0004262944023139,7.513781731730826e-05,5.645691591209189e-09,0.0003697541135145,0.0004893749176532,772677.0,5.541385173797607,1012374.0,0.0518708229064941,713720.0,7.287235498428345,DBMEA_cost
DBMEA_54_7.tsp,54,1485,0.0363636363636363,27.5,1.0377358490566038,0.3943020765512796,53,885226.0,0.0,5486.0,2322.786008230453,1171.3336270539369,1372022.4658673308,1415.0,3202.0,0.0192307692307692,0.0314102564102564,0.0225111647805568,0.0031456505449685,9.895117351060954e-06,0.0195694242864054,0.0248501105812426,0.0002954868564101,0.0005737731539119,0.0004342654263253,7.159009250293372e-05,5.125141344578607e-09,0.0003787971778464,0.0004980241199199,671335.0,5.99069881439209,936984.0,0.0556893348693847,639887.0,6.213387727737427,DBMEA_cost
DBMEA_58_19.tsp,58,1711,0.0338983050847457,29.5,1.0350877192982455,0.3673316650491682,57,906421.0,0.0,5943.0,2339.123662306777,1174.9093856015863,1380412.064374697,1438.0,3175.0,0.0178571428571428,0.0302281000119345,0.0212527315286908,0.0032094971797994,1.0300872147140616e-05,0.0183270676691729,0.0233093608563533,0.0002755033978752,0.0005735964497398,0.0004344626642498,7.831902055234651e-05,6.1338689802788745e-09,0.0003732558077225,0.0004958523865176,731035.0,7.3048341274261475,984026.0,0.0658149719238281,773643.0,6.786006927490234,GILS_cost
DBMEA_61_8.tsp,61,1891,0.032258064516129,31.0,1.0333333333333334,0.3927860308198143,60,811011.0,0.0,5483.0,2317.29158828272,1162.106709818782,1350492.005005835,1430.0,3133.0,0.0169491525423728,0.0280320150659133,0.0201731459601701,0.0026797582582416,7.181104322614347e-06,0.0176755447941888,0.0221696790340858,0.0002965247301624,0.0005615874204417,0.0004364274557767,7.046600258827408e-05,4.9654575207706495e-09,0.0003734850512608,0.0004847740548925,848001.0,9.430933713912964,1147740.0,0.0773849487304687,761154.0,9.453534603118896,DBMEA_cost
DBMEA_62_17.tsp,62,1953,0.0317460317460317,31.5,1.0327868852459017,0.3413777289795505,61,1027113.0,0.0,6263.0,2297.535379812696,1143.2938872573611,1307120.9126400482,1413.0,3121.0,0.0166666666666666,0.0286885245901639,0.02012982659466,0.0029827482934554,8.896787382111242e-06,0.0176502732240437,0.0222284022898777,0.0002794626986017,0.0005741284541826,0.0004403231853438,7.051364552008729e-05,4.972174204532526e-09,0.0004067514458834,0.0004697855361455,854636.0,11.994263172149658,1225544.0,0.0818457603454589,841557.0,8.49226188659668,DBMEA_cost
DBMEA_63_4.tsp,63,2016,0.03125,32.0,1.032258064516129,0.3730803516379201,62,1081597.0,0.0,5947.0,2381.7868480725624,1181.9293304680175,1396956.9422205768,1532.0,3223.0,0.0163934426229508,0.0323880040957676,0.0203371980492039,0.0038307946253804,1.4674987461843583e-05,0.0168781949585757,0.0230183912098243,0.0002763970309609,0.0005622511811809,0.000425658558697,7.322050883610734e-05,5.361242914218473e-09,0.0003692788852333,0.0004884897095094,898491.0,11.810758113861084,1407802.0,0.0870301723480224,866407.0,9.96854329109192,DBMEA_cost
DBMEA_64_18.tsp,64,2080,0.0307692307692307,32.5,1.031746031746032,0.3707453324838344,63,1113101.0,0.0,5707.0,2259.80859375,1137.4454440404318,1293782.138168335,1399.5,3034.0,0.0161290322580645,0.0288098513001377,0.0198716846192939,0.0034720596342873,1.2055198104047346e-05,0.016747738521932,0.0223050179124544,0.0003042669822027,0.0006019836795535,0.0004540242793991,9.076387351189698e-05,8.238080734883634e-09,0.000379161938307,0.0005397434299919,877776.0,11.782537937164308,1439442.0,0.0915663242340087,896650.0,15.150765657424929,GILS_cost
DBMEA_68_13.tsp,68,2346,0.0289855072463768,34.5,1.0298507462686568,0.3923261883918714,67,1228442.0,0.0,5627.0,2359.4329584775087,1146.4213816305764,1314281.9842597595,1506.5,3186.0,0.0151515151515151,0.0302588787663414,0.01888372607508,0.0033778692158835,1.1410000439613944e-05,0.0162529439636551,0.0209007498356209,0.0003048114718299,0.0005668886275372,0.0004300636167084,7.330910681628104e-05,5.374225142200903e-09,0.000365103245364,0.000491750464847,1060123.0,13.836514472961426,1586421.0,0.108438491821289,1045830.0,17.51147961616516,DBMEA_cost
DBMEA_71_4.tsp,71,2556,0.0277777777777777,36.0,1.0285714285714285,0.3705497354533826,70,1174673.0,0.0,5697.0,2274.199960325332,1159.8438201129295,1345237.6870541542,1401.0,3083.0,0.0144927536231884,0.0247841439100389,0.0183559500436497,0.0030317695984757,9.191626898241564e-06,0.0153381642512077,0.0204808291559727,0.0002855417951604,0.0005906674542232,0.0004493508050126,8.199570056160354e-05,6.7232949105881515e-09,0.0003824111738566,0.0005264381930999,1062416.0,15.257486820220947,1471950.0,0.1206014156341552,1008566.0,16.03466486930847,DBMEA_cost
DBMEA_73_19.tsp,73,2701,0.027027027027027,37.0,1.0277777777777777,0.3587411821675261,72,1211141.0,0.0,6114.0,2351.9358228560704,1153.568287029998,1330719.792841324,1505.0,3151.0,0.0140845070422535,0.0240237722632088,0.0172500294720768,0.0026383806534846,6.961052472682207e-06,0.0146713615023474,0.0191940644992288,0.0002893111581688,0.0005734036283707,0.0004326393120993,7.467605400736488e-05,5.576513042110876e-09,0.0003783102143757,0.0004944206008583,1189770.0,19.13118290901184,1818912.0,0.1340107917785644,1124827.0,20.9100878238678,DBMEA_cost
DBMEA_74_13.tsp,74,2775,0.0266666666666666,37.5,1.0273972602739727,0.3909324244176604,73,1229884.0,0.0,5829.0,2446.517531044558,1171.638330511253,1372736.377523196,1547.0,3324.0,0.0138888888888888,0.0265424072400972,0.0172640513483309,0.0029420714280332,8.65578428764954e-06,0.0146601986927329,0.0190644057664455,0.0002889898813953,0.0005425290773289,0.0004130143747885,6.489728564458264e-05,4.211657684034552e-09,0.0003583595225786,0.000457683474023,1220632.0,18.39140224456787,1844792.0,0.1377656459808349,1177091.0,19.455411672592163,DBMEA_cost
DBMEA_75_10.tsp,75,2850,0.0263157894736842,38.0,1.027027027027027,0.3568107384590693,74,1328105.0,0.0,6234.0,2392.411377777778,1173.8827082102327,1378000.6126349906,1549.0,3250.0,0.0136986301369863,0.0246983764107051,0.0173970371707398,0.003033153514606,9.200020243167075e-06,0.0144267555226459,0.0200070045960456,0.0002843212215054,0.0005609502800961,0.0004247908687614,7.219710809275678e-05,5.212422416957206e-09,0.00037178629386,0.0004750323036748,1180400.0,20.129249811172485,1888644.0,0.1433861255645752,1146559.0,22.29293704032898,DBMEA_cost
DBMEA_76_10.tsp,76,2926,0.0259740259740259,38.5,1.0266666666666666,0.3656091698749771,75,1368619.0,0.0,5921.0,2324.0491689750693,1148.2563851833213,1318492.7261142677,1440.0,3121.75,0.0135135135135135,0.0243481398481398,0.0168122484175115,0.0028775917074095,8.280534034552132e-06,0.0145366795366795,0.0184560989560989,0.0002936432117519,0.0005819502316161,0.0004381592570468,7.6238586588187e-05,5.812322084964487e-09,0.0003769084246874,0.0004914680721044,1270647.0,17.645605087280273,1773749.0,0.1511025428771972,1182739.0,22.910903930664062,DBMEA_cost
DBMEA_77_9.tsp,77,3003,0.0256410256410256,39.0,1.0263157894736843,0.3624988573841525,76,1446818.0,0.0,6035.0,2351.669758812616,1164.308663870684,1355614.6647643372,1464.0,3174.0,0.0133333333333333,0.0285468880534669,0.0168279534624089,0.0032490620626834,1.0556404287169049e-05,0.0142105263157894,0.0191309840257208,0.0002954841468867,0.0005777710202219,0.0004341478363633,7.841820007594205e-05,6.1494141031504785e-09,0.0003752215535159,0.0004902593213778,1224305.0,18.102517127990723,1941132.0,0.1565759181976318,1209014.0,22.95673108100891,DBMEA_cost
DBMEA_83_14.tsp,83,3486,0.0238095238095238,42.0,1.024390243902439,0.3540382762900578,82,1423498.0,0.0,6176.0,2373.662940920308,1180.2019542563162,1392876.652830428,1458.0,3268.0,0.0123456790123456,0.0242734155335781,0.0155856872594784,0.0029148288115124,8.496227000422973e-06,0.0130611162566898,0.0174585251143516,0.0002531317334584,0.0005600366072709,0.0004270649771781,6.670671955124276e-05,4.449786433288153e-09,0.0003804584695365,0.0004697837488997,1305010.0,22.592628479003903,1984989.0,0.191697359085083,1251208.0,27.684327363967896,DBMEA_cost
DBMEA_85_0.tsp,85,3655,0.0232558139534883,43.0,1.0238095238095235,0.3514104312674324,84,1625241.0,0.0,5901.0,2235.533287197232,1133.6594098809771,1285183.6576116856,1400.0,3005.0,0.0120481927710843,0.0219394493971881,0.0154421815824978,0.0027650260319414,7.645368957313663e-06,0.0130756793407395,0.0174344978346699,0.0002577786234007,0.0006118658265651,0.0004598676110765,8.80885571312496e-05,7.759593897465425e-09,0.0003972551560408,0.0005358407277227,1411229.0,25.309272289276123,2081567.0,0.2067227363586425,1359029.0,44.24325180053711,DBMEA_cost
DBMEA_85_11.tsp,85,3655,0.0232558139534883,43.0,1.0238095238095235,0.3690870434698321,84,1621226.0,0.0,6031.0,2390.0489965397924,1171.0716378558327,1371408.7809903424,1482.0,3213.0,0.0120481927710843,0.0233443980001639,0.0152449040164808,0.0029512039104756,8.709604521206658e-06,0.012621916236374,0.0169750430292599,0.0002666810589777,0.0005666869054847,0.0004265598058232,7.339516096017551e-05,5.3868496523700716e-09,0.0003738068219745,0.0004795670194909,1504464.0,26.142455577850345,2241546.0,0.2074348926544189,1436283.0,41.61580300331116,DBMEA_cost
DBMEA_85_6.tsp,85,3655,0.0232558139534883,43.0,1.0238095238095235,0.3605241445303954,84,1778485.0,0.0,6246.0,2419.061868512111,1183.043575603969,1399592.1017778236,1517.0,3253.0,0.0120481927710843,0.0218853283634966,0.0151338442644825,0.0025610043052616,6.558743051568538e-06,0.012621916236374,0.0171186084266979,0.0002732720423181,0.0005594219306716,0.0004215016965298,7.387130687840432e-05,5.456969979923386e-09,0.0003612064294744,0.0004919991565728,1510985.0,25.181332111358643,2293315.0,0.2115397453308105,1464996.0,35.856244802474976,DBMEA_cost
DBMEA_87_15.tsp,87,3828,0.0227272727272727,44.0,1.0232558139534884,0.3805937152448734,86,1579970.0,0.0,5838.0,2390.695996829172,1174.271522744144,1378913.609127851,1497.0,3216.0,0.0117647058823529,0.0235860855970295,0.0152465232885245,0.0028845828014698,8.32081793853547e-06,0.0128112175102599,0.0177275995117843,0.000293849323634,0.0005677392096542,0.0004270718708977,7.576653010667633e-05,5.740567084405891e-09,0.000361474005055,0.0004837779695198,1493204.0,25.74981451034546,2428414.0,0.2224493026733398,1443574.0,46.484201431274414,DBMEA_cost
DBMEA_91_4.tsp,91,4186,0.0217391304347826,46.0,1.022222222222222,0.377381394083066,90,1758113.0,0.0,5988.0,2430.197077647627,1174.8527929826948,1380279.085179239,1535.0,3280.0,0.0112359550561797,0.0212205522317881,0.0143098897977782,0.0027105303220624,7.346974626819712e-06,0.0119765967144244,0.0164956592859214,0.000289596720478,0.0005549834429939,0.0004184256990291,6.939157835335559e-05,4.8151911463698874e-09,0.000363380261355,0.0004696247102123,1645373.0,36.10331416130066,2865938.0,0.2528610229492187,1648896.0,39.75767970085144,GILS_cost
DBMEA_93_14.tsp,93,4371,0.0212765957446808,47.0,1.0217391304347827,0.3697349213877738,92,2026722.0,0.0,5950.0,2370.6731414036303,1151.669749958388,1326343.2129692158,1483.0,3214.0,0.0109890109890109,0.0211157889729318,0.0142004735373047,0.0027789934930929,7.722804834653213e-06,0.0117208533357601,0.0157002934953245,0.0003004866577391,0.0005620208314242,0.0004285890292377,6.908782076286036e-05,4.773126977761119e-09,0.0003792610181509,0.0004814258578014,1669047.0,23.25877070426941,2649324.0,0.2723314762115478,1734134.0,50.54732322692871,GILS_cost
DBMEA_93_4.tsp,93,4371,0.0212765957446808,47.0,1.0217391304347827,0.3730100263818546,92,1931186.0,0.0,5987.0,2404.814198173199,1184.758591801825,1403652.9208482443,1524.0,3232.0,0.0109890109890109,0.0210420630589992,0.0141486218528337,0.002634140663596,6.938697035610182e-06,0.0119047619047619,0.0164237379120322,0.0002965532135731,0.0005668375394321,0.0004255723472182,7.744451234664712e-05,5.997652492609978e-09,0.0003590958590782,0.0004795363092383,1780842.0,31.740460872650143,2704423.0,0.270676851272583,1725865.0,50.25680613517761,DBMEA_cost
DBMEA_95_11.tsp,95,4560,0.0208333333333333,48.0,1.0212765957446808,0.3629041870781493,94,1735830.0,0.0,6099.0,2386.421717451524,1166.5068298291476,1360738.1840380477,1492.0,3218.0,0.010752688172043,0.0199688876357849,0.0140762497624389,0.0026194179700583,6.861350501864592e-06,0.0115534202699611,0.0162977858842649,0.0002930804942459,0.0005649581690547,0.0004275055564337,7.354750764774032e-05,5.409235881194422e-09,0.0003595521721856,0.0004896253335719,1771454.0,33.42010283470154,2921586.0,0.2910692691802978,1636110.0,40.07829475402832,DBMEA_cost
DBMEA_96_15.tsp,96,4656,0.0206185567010309,48.5,1.0210526315789474,0.3633321926817009,95,2028451.0,0.0,5987.0,2346.835503472222,1168.630995251461,1365698.4030624202,1447.75,3174.0,0.0106382978723404,0.022306743109887,0.0139636237664926,0.0028750206051274,8.265743479907396e-06,0.011384845091452,0.0157564567446986,0.0002788450531419,0.0005799614173036,0.0004370663964609,8.125146088673894e-05,6.601799896229269e-09,0.0003710426121677,0.0005097082112226,1689035.0,24.35503888130188,2611113.0,0.2988181114196777,1682270.0,46.5233371257782,DBMEA_cost
DBMEA_96_4.tsp,96,4656,0.0206185567010309,48.5,1.0210526315789474,0.3800505334169501,95,2008234.0,0.0,6022.0,2468.370442708333,1182.2192368282265,1397642.3239267138,1565.75,3348.0,0.0106382978723404,0.0221074660390079,0.0137522979609143,0.0025744388317615,6.627735298481854e-06,0.0117998897954105,0.0154023940885395,0.000289629731254,0.0005417921343188,0.000410394624713,6.283297848065449e-05,3.947983184750391e-09,0.0003629585217254,0.0004537332393798,1825734.0,34.06564545631409,2989414.0,0.2978088855743408,1810024.0,45.4386157989502,DBMEA_cost
